0.4	0.01441
0.401	0.01271
0.402	0.01186
0.403	0.01102
0.404	0.01017
0.405	0.01017
0.406	0.00932
0.407	0.00932
0.408	0.00847
0.409	0.00847
0.41	0.00838
0.411	0.0083
0.412	0.00825
0.413	0.00825
0.414	0.00828
0.415	0.00833
0.416	0.00841
0.417	0.00847
0.418	0.00847
0.419	0.00847
0.42	0.00847
0.421	0.00847
0.422	0.00932
0.423	0.00932
0.424	0.00932
0.425	0.00932
0.426	0.00932
0.427	0.00932
0.428	0.00932
0.429	0.00847
0.43	0.00847
0.431	0.00847
0.432	0.00847
0.433	0.00827
0.434	0.00803
0.435	0.00776
0.436	0.00745
0.437	0.00711
0.438	0.00672
0.439	0.0063
0.44	0.00583
0.441	0.00533
0.442	0.00481
0.443	0.00426
0.444	0.00373
0.445	0.00322
0.446	0.00274
0.447	0.0023
0.448	0.0019
0.449	0.00158
0.45	0.00131
0.451	0.00114
0.452	0.00103
0.453	0.00103
0.454	0.00114
0.455	0.00134
0.456	0.00164
0.457	0.00208
0.458	0.00262
0.459	0.00329
0.46	0.00408
0.461	0.00499
0.462	0.00599
0.463	0.00703
0.464	0.00808
0.465	0.00932
0.466	0.01017
0.467	0.01102
0.468	0.01186
0.469	0.01186
0.47	0.01271
0.471	0.01271
0.472	0.01271
0.473	0.01271
0.474	0.01186
0.475	0.01186
0.476	0.01017
0.477	0.00932
0.478	0.00744
0.479	0.00546
0.48	0.00313
0.481	4.70339E-4
0.482	0
0.483	0
0.484	0
0.485	0
0.486	0
0.487	0
0.488	0
0.489	0
0.49	0
0.491	0
0.492	0
0.493	0
0.494	0
0.495	0
0.496	0
0.497	0
0.498	0
0.499	0
0.5	0.00454
0.501	0.01271
0.502	0.02119
0.503	0.03305
0.504	0.04576
0.505	0.06186
0.506	0.08051
0.507	0.10254
0.508	0.12797
0.509	0.15678
0.51	0.18983
0.511	0.22797
0.512	0.26864
0.513	0.31186
0.514	0.35678
0.515	0.40254
0.516	0.44746
0.517	0.49153
0.518	0.53305
0.519	0.57203
0.52	0.60763
0.521	0.63814
0.522	0.6661
0.523	0.68983
0.524	0.71102
0.525	0.72966
0.526	0.74746
0.527	0.76356
0.528	0.77881
0.529	0.79492
0.53	0.81017
0.531	0.82712
0.532	0.84322
0.533	0.86017
0.534	0.87542
0.535	0.88983
0.536	0.90254
0.537	0.91271
0.538	0.91949
0.539	0.92373
0.54	0.92373
0.541	0.91949
0.542	0.91186
0.543	0.90169
0.544	0.88983
0.545	0.87712
0.546	0.86356
0.547	0.85085
0.548	0.83898
0.549	0.82966
0.55	0.82288
0.551	0.81949
0.552	0.81864
0.553	0.82034
0.554	0.82373
0.555	0.82881
0.556	0.83559
0.557	0.84237
0.558	0.84915
0.559	0.85593
0.56	0.86186
0.561	0.8661
0.562	0.87034
0.563	0.87458
0.564	0.87797
0.565	0.88136
0.566	0.88644
0.567	0.89153
0.568	0.89915
0.569	0.90763
0.57	0.91864
0.571	0.93136
0.572	0.94576
0.573	0.96017
0.574	0.97373
0.575	0.98559
0.576	0.99407
0.577	0.99915
0.578	0.99915
0.579	0.99237
0.58	0.97966
0.581	0.95847
0.582	0.93051
0.583	0.89661
0.584	0.85763
0.585	0.81356
0.586	0.7678
0.587	0.71864
0.588	0.66864
0.589	0.61864
0.59	0.56864
0.591	0.51949
0.592	0.47288
0.593	0.42797
0.594	0.38559
0.595	0.34492
0.596	0.30678
0.597	0.27119
0.598	0.23898
0.599	0.20932
0.6	0.1839
0.601	0.16102
0.602	0.14153
0.603	0.12458
0.604	0.11017
0.605	0.09831
0.606	0.08729
0.607	0.07881
0.608	0.07203
0.609	0.06525
0.61	0.06017
0.611	0.05508
0.612	0.05
0.613	0.04576
0.614	0.04237
0.615	0.03814
0.616	0.03559
0.617	0.0322
0.618	0.02966
0.619	0.02712
0.62	0.02542
0.621	0.02373
0.622	0.02203
0.623	0.02034
0.624	0.01864
0.625	0.0178
0.626	0.01695
0.627	0.0161
0.628	0.01525
0.629	0.01441
0.63	0.01356
0.631	0.01271
0.632	0.01186
0.633	0.01186
0.634	0.01102
0.635	0.01102
0.636	0.01017
0.637	0.01017
0.638	0.01017
0.639	0.00932
0.64	0.00932
0.641	0.00932
0.642	0.00847
0.643	0.00844
0.644	0.00824
0.645	0.00805
0.646	0.00788
0.647	0.00774
0.648	0.00762
0.649	0.00752
0.65	0.00744
0.651	0.00738
0.652	0.00735
0.653	0.00732
0.654	0.00731
0.655	0.00729
0.656	0.00727
0.657	0.00725
0.658	0.0072
0.659	0.00714
0.66	0.00705
0.661	0.00692
0.662	0.00676
0.663	0.00658
0.664	0.00636
0.665	0.00614
0.666	0.00589
0.667	0.00564
0.668	0.00537
0.669	0.00511
0.67	0.00485
0.671	0.0046
0.672	0.00436
0.673	0.00414
0.674	0.00392
0.675	0.00372
0.676	0.00353
0.677	0.00335
0.678	0.00319
0.679	0.00303
0.68	0.0029
0.681	0.00277
0.682	0.00266
0.683	0.00257
0.684	0.00248
0.685	0.00241
0.686	0.00235
0.687	0.0023
0.688	0.00225
0.689	0.00223
0.69	0.0022
0.691	0.00219
0.692	0.00218
0.693	0.00217
0.694	0.00217
0.695	0.00218
0.696	0.00219
0.697	0.00219
0.698	0.00221
0.699	0.00223
0.7	0.00224
0.701	0.00225
0.702	0.00226
0.703	0.00227
0.704	0.00228
0.705	0.0023
0.706	0.0023
0.707	0.00231
0.708	0.00231
0.709	0.00232
0.71	0.00232
0.711	0.00233
0.712	0.00233
0.713	0.00233
0.714	0.00234
0.715	0.00234
0.716	0.00234
0.717	0.00234
0.718	0.00234
0.719	0.00234
0.72	0.00234
0.721	0.00234
0.722	0.00234
0.723	0.00233
0.724	0.00233
0.725	0.00233
0.726	0.00232
0.727	0.00232
0.728	0.00232
0.729	0.00231
0.73	0.00231
0.731	0.00231
0.732	0.00231
0.733	0.00231
0.734	0.0023
0.735	0.0023
0.736	0.00229
0.737	0.00229
0.738	0.00229
0.739	0.00228
0.74	0.00228
0.741	0.00228
0.742	0.00227
0.743	0.00227
0.744	0.00227
0.745	0.00227
0.746	0.00226
0.747	0.00226
0.748	0.00226
0.749	0.00226
0.75	0.00226
0.751	0.00226
0.752	0.00226
0.753	0.00226
0.754	0.00227
0.755	0.00227
0.756	0.00227
0.757	0.00228
0.758	0.00228
0.759	0.00229
0.76	0.00229
0.761	0.0023
0.762	0.00231
0.763	0.00231
0.764	0.00231
0.765	0.00232
0.766	0.00233
0.767	0.00234
0.768	0.00235
0.769	0.00236
0.77	0.00237
0.771	0.00238
0.772	0.0024
0.773	0.00241
0.774	0.00242
0.775	0.00244
0.776	0.00246
0.777	0.00247
0.778	0.00248
0.779	0.0025
0.78	0.00252
0.781	0.00253
0.782	0.00255
0.783	0.00258
0.784	0.00259
0.785	0.00261
0.786	0.00263
0.787	0.00264
0.788	0.00267
0.789	0.00269
0.79	0.0027
0.791	0.00272
0.792	0.00274
0.793	0.00276
0.794	0.00278
0.795	0.0028
0.796	0.00281
0.797	0.00283
0.798	0.00285
0.799	0.00286
0.8	0.00288
0.801	0.00289
0.802	0.00291
0.803	0.00292
0.804	0.00293
0.805	0.00295
0.806	0.00296
0.807	0.00297
0.808	0.00298
0.809	0.00299
0.81	0.003
0.811	0.00301
0.812	0.00302
0.813	0.00303
0.814	0.00303
0.815	0.00304
0.816	0.00304
0.817	0.00305
0.818	0.00305
0.819	0.00305
0.82	0.00305
0.821	0.00305
0.822	0.00304
0.823	0.00304
0.824	0.00303
0.825	0.00303
0.826	0.00302
0.827	0.00301
0.828	0.003
0.829	0.00298
0.83	0.00297
0.831	0.00296
0.832	0.00294
0.833	0.00292
0.834	0.0029
0.835	0.00288
0.836	0.00286
0.837	0.00283
0.838	0.00281
0.839	0.00279
0.84	0.00276
0.841	0.00274
0.842	0.00271
0.843	0.00269
0.844	0.00266
0.845	0.00264
0.846	0.00261
0.847	0.00258
0.848	0.00255
0.849	0.00253
0.85	0.0025
0.851	0.00248
0.852	0.00246
0.853	0.00243
0.854	0.00241
0.855	0.00238
0.856	0.00236
0.857	0.00233
0.858	0.00231
0.859	0.00229
0.86	0.00226
0.861	0.00224
0.862	0.00221
0.863	0.00219
0.864	0.00216
0.865	0.00214
0.866	0.00212
0.867	0.00209
0.868	0.00207
0.869	0.00204
0.87	0.00202
0.871	0.00199
0.872	0.00197
0.873	0.00194
0.874	0.00192
0.875	0.00189
0.876	0.00186
0.877	0.00184
0.878	0.00181
0.879	0.00179
0.88	0.00176
0.881	0.00174
0.882	0.00171
0.883	0.00169
0.884	0.00166
0.885	0.00164
0.886	0.00161
0.887	0.00158
0.888	0.00156
0.889	0.00154
0.89	0.00152
0.891	0.00149
0.892	0.00147
0.893	0.00144
0.894	0.00142
0.895	0.0014
0.896	0.00137
0.897	0.00136
0.898	0.00133
0.899	0.00131
0.9	0.00129
0.901	0.00127
0.902	0.00125
0.903	0.00124
0.904	0.00122
0.905	0.0012
0.906	0.00119
0.907	0.00117
0.908	0.00115
0.909	0.00114
0.91	0.00113
0.911	0.00111
0.912	0.0011
0.913	0.00108
0.914	0.00108
0.915	0.00107
0.916	0.00105
0.917	0.00104
0.918	0.00103
0.919	0.00103
0.92	0.00101
0.921	1E-3
0.922	9.91525E-4
0.923	9.83051E-4
0.924	9.74576E-4
0.925	9.66102E-4
0.926	9.57627E-4
0.927	9.49153E-4
0.928	9.32203E-4
0.929	9.23729E-4
0.93	9.15254E-4
0.931	9.0678E-4
0.932	8.98305E-4
0.933	8.89831E-4
0.934	8.81356E-4
0.935	8.72881E-4
0.936	8.55932E-4
0.937	8.47458E-4
0.938	8.41525E-4
0.939	8.33051E-4
0.94	8.24576E-4
0.941	8.16949E-4
0.942	8.09322E-4
0.943	8.02542E-4
0.944	7.95763E-4
0.945	7.88983E-4
0.946	7.83051E-4
0.947	7.77966E-4
0.948	7.72881E-4
0.949	7.67797E-4
0.95	7.63559E-4
0.951	7.60169E-4
0.952	7.57627E-4
0.953	7.54237E-4
0.954	7.52542E-4
0.955	7.5E-4
0.956	7.48305E-4
0.957	7.4661E-4
0.958	7.45763E-4
0.959	7.44068E-4
0.96	7.4322E-4
0.961	7.41525E-4
0.962	7.40678E-4
0.963	7.39831E-4
0.964	7.38136E-4
0.965	7.37288E-4
0.966	7.35593E-4
0.967	7.33898E-4
0.968	7.32203E-4
0.969	7.29661E-4
0.97	7.27119E-4
0.971	7.24576E-4
0.972	7.21186E-4
0.973	7.18644E-4
0.974	7.15254E-4
0.975	7.11864E-4
0.976	7.07627E-4
0.977	7.04237E-4
0.978	7.00847E-4
0.979	6.9661E-4
0.98	6.9322E-4
0.981	6.89831E-4
0.982	6.86441E-4
0.983	6.83051E-4
0.984	6.79661E-4
0.985	6.77119E-4
0.986	6.73729E-4
0.987	6.71186E-4
0.988	6.69492E-4
0.989	6.66949E-4
0.99	6.65254E-4
0.991	6.63559E-4
0.992	6.62712E-4
0.993	6.61864E-4
0.994	6.61017E-4
0.995	6.61017E-4
0.996	6.61017E-4
0.997	6.61864E-4
0.998	6.62712E-4
0.999	6.64407E-4
1	6.66102E-4
