0.4	0.00336
0.401	0.0033
0.402	0.00324
0.403	0.00319
0.404	0.00315
0.405	0.0031
0.406	0.00305
0.407	0.003
0.408	0.00296
0.409	0.00292
0.41	0.00288
0.411	0.00284
0.412	0.0028
0.413	0.00277
0.414	0.00274
0.415	0.0027
0.416	0.00267
0.417	0.00264
0.418	0.00261
0.419	0.00258
0.42	0.00255
0.421	0.00253
0.422	0.0025
0.423	0.00248
0.424	0.00246
0.425	0.00244
0.426	0.00242
0.427	0.00241
0.428	0.00239
0.429	0.00238
0.43	0.00236
0.431	0.00236
0.432	0.00235
0.433	0.00234
0.434	0.00232
0.435	0.00232
0.436	0.00231
0.437	0.0023
0.438	0.0023
0.439	0.00229
0.44	0.00229
0.441	0.00228
0.442	0.00228
0.443	0.00227
0.444	0.00226
0.445	0.00226
0.446	0.00225
0.447	0.00225
0.448	0.00224
0.449	0.00224
0.45	0.00223
0.451	0.00223
0.452	0.00223
0.453	0.00223
0.454	0.00222
0.455	0.00222
0.456	0.00221
0.457	0.00221
0.458	0.0022
0.459	0.0022
0.46	0.00219
0.461	0.00219
0.462	0.00218
0.463	0.00218
0.464	0.00217
0.465	0.00217
0.466	0.00217
0.467	0.00217
0.468	0.00216
0.469	0.00216
0.47	0.00215
0.471	0.00215
0.472	0.00214
0.473	0.00214
0.474	0.00213
0.475	0.00213
0.476	0.00212
0.477	0.00212
0.478	0.00211
0.479	0.00211
0.48	0.00211
0.481	0.00211
0.482	0.0021
0.483	0.0021
0.484	0.00209
0.485	0.00209
0.486	0.00208
0.487	0.00208
0.488	0.00208
0.489	0.00207
0.49	0.00207
0.491	0.00206
0.492	0.00206
0.493	0.00206
0.494	0.00205
0.495	0.00205
0.496	0.00205
0.497	0.00204
0.498	0.00204
0.499	0.00204
0.5	0.00204
0.501	0.00204
0.502	0.00204
0.503	0.00204
0.504	0.00204
0.505	0.00204
0.506	0.00204
0.507	0.00204
0.508	0.00204
0.509	0.00204
0.51	0.00204
0.511	0.00204
0.512	0.00205
0.513	0.00205
0.514	0.00205
0.515	0.00206
0.516	0.00206
0.517	0.00207
0.518	0.00207
0.519	0.00208
0.52	0.00208
0.521	0.00208
0.522	0.00209
0.523	0.00209
0.524	0.0021
0.525	0.0021
0.526	0.00211
0.527	0.00211
0.528	0.00211
0.529	0.00211
0.53	0.00211
0.531	0.00211
0.532	0.00211
0.533	0.00212
0.534	0.00212
0.535	0.00212
0.536	0.00212
0.537	0.00212
0.538	0.00212
0.539	0.00212
0.54	0.00211
0.541	0.00211
0.542	0.00211
0.543	0.00211
0.544	0.00211
0.545	0.0021
0.546	0.0021
0.547	0.00209
0.548	0.00208
0.549	0.00208
0.55	0.00207
0.551	0.00206
0.552	0.00205
0.553	0.00204
0.554	0.00203
0.555	0.00202
0.556	0.00201
0.557	0.00199
0.558	0.00198
0.559	0.00198
0.56	0.00196
0.561	0.00195
0.562	0.00194
0.563	0.00192
0.564	0.00192
0.565	0.0019
0.566	0.00189
0.567	0.00188
0.568	0.00186
0.569	0.00186
0.57	0.00185
0.571	0.00184
0.572	0.00183
0.573	0.00182
0.574	0.00181
0.575	0.0018
0.576	0.00179
0.577	0.00179
0.578	0.00178
0.579	0.00177
0.58	0.00177
0.581	0.00176
0.582	0.00176
0.583	0.00175
0.584	0.00175
0.585	0.00174
0.586	0.00174
0.587	0.00174
0.588	0.00174
0.589	0.00174
0.59	0.00174
0.591	0.00174
0.592	0.00174
0.593	0.00175
0.594	0.00175
0.595	0.00175
0.596	0.00176
0.597	0.00177
0.598	0.00177
0.599	0.00178
0.6	0.00179
0.601	0.0018
0.602	0.00181
0.603	0.00182
0.604	0.00184
0.605	0.00185
0.606	0.00186
0.607	0.00187
0.608	0.00189
0.609	0.00191
0.61	0.00192
0.611	0.00193
0.612	0.00195
0.613	0.00196
0.614	0.00198
0.615	0.00198
0.616	0.002
0.617	0.00202
0.618	0.00203
0.619	0.00204
0.62	0.00205
0.621	0.00206
0.622	0.00208
0.623	0.00209
0.624	0.0021
0.625	0.00211
0.626	0.00212
0.627	0.00213
0.628	0.00214
0.629	0.00215
0.63	0.00216
0.631	0.00217
0.632	0.00217
0.633	0.00217
0.634	0.00218
0.635	0.00218
0.636	0.00218
0.637	0.00218
0.638	0.00218
0.639	0.00218
0.64	0.00217
0.641	0.00217
0.642	0.00216
0.643	0.00214
0.644	0.00212
0.645	0.0021
0.646	0.00207
0.647	0.00204
0.648	0.002
0.649	0.00196
0.65	0.00192
0.651	0.00186
0.652	0.0018
0.653	0.00173
0.654	0.00167
0.655	0.0016
0.656	0.00152
0.657	0.00144
0.658	0.00135
0.659	0.00127
0.66	0.00118
0.661	0.0011
0.662	0.00101
0.663	9.14582E-4
0.664	8.30889E-4
0.665	7.4547E-4
0.666	6.6264E-4
0.667	5.83261E-4
0.668	5.08197E-4
0.669	4.38309E-4
0.67	3.73598E-4
0.671	3.16652E-4
0.672	2.66609E-4
0.673	2.26057E-4
0.674	1.94133E-4
0.675	1.73425E-4
0.676	1.63934E-4
0.677	1.66523E-4
0.678	1.82053E-4
0.679	2.11389E-4
0.68	2.56255E-4
0.681	3.16652E-4
0.682	3.93443E-4
0.683	4.88352E-4
0.684	6.00518E-4
0.685	7.32528E-4
0.686	8.88697E-4
0.687	0.00106
0.688	0.00125
0.689	0.00147
0.69	0.00171
0.691	0.00198
0.692	0.00227
0.693	0.00259
0.694	0.00293
0.695	0.0033
0.696	0.00371
0.697	0.00414
0.698	0.00461
0.699	0.00511
0.7	0.00564
0.701	0.0062
0.702	0.00683
0.703	0.00752
0.704	0.00831
0.705	0.00949
0.706	0.01035
0.707	0.01122
0.708	0.01294
0.709	0.01467
0.71	0.01639
0.711	0.01812
0.712	0.02071
0.713	0.0233
0.714	0.02588
0.715	0.02934
0.716	0.03279
0.717	0.0371
0.718	0.04142
0.719	0.04659
0.72	0.05263
0.721	0.05867
0.722	0.06557
0.723	0.0742
0.724	0.08456
0.725	0.09664
0.726	0.11044
0.727	0.1277
0.728	0.14754
0.729	0.17084
0.73	0.19758
0.731	0.22865
0.732	0.2623
0.733	0.30026
0.734	0.34081
0.735	0.38309
0.736	0.42709
0.737	0.47196
0.738	0.51855
0.739	0.56428
0.74	0.61001
0.741	0.65487
0.742	0.69888
0.743	0.74116
0.744	0.78085
0.745	0.81881
0.746	0.85418
0.747	0.88611
0.748	0.91372
0.749	0.93874
0.75	0.95858
0.751	0.97412
0.752	0.98619
0.753	0.99396
0.754	0.99827
0.755	1
0.756	1
0.757	0.99827
0.758	0.99569
0.759	0.99223
0.76	0.98878
0.761	0.98619
0.762	0.98447
0.763	0.98188
0.764	0.98016
0.765	0.97843
0.766	0.9767
0.767	0.97412
0.768	0.97066
0.769	0.96721
0.77	0.96204
0.771	0.95513
0.772	0.94737
0.773	0.9396
0.774	0.93011
0.775	0.92148
0.776	0.91199
0.777	0.9025
0.778	0.89387
0.779	0.88525
0.78	0.87834
0.781	0.8723
0.782	0.86713
0.783	0.86281
0.784	0.8585
0.785	0.85591
0.786	0.85246
0.787	0.84901
0.788	0.84556
0.789	0.84124
0.79	0.83607
0.791	0.83003
0.792	0.82312
0.793	0.8145
0.794	0.80587
0.795	0.79638
0.796	0.78602
0.797	0.77567
0.798	0.76531
0.799	0.7541
0.8	0.74288
0.801	0.73253
0.802	0.72131
0.803	0.71096
0.804	0.7006
0.805	0.69025
0.806	0.68162
0.807	0.67299
0.808	0.66437
0.809	0.65746
0.81	0.65142
0.811	0.64625
0.812	0.64107
0.813	0.63762
0.814	0.63503
0.815	0.63244
0.816	0.63072
0.817	0.62899
0.818	0.62813
0.819	0.6264
0.82	0.62554
0.821	0.62468
0.822	0.62295
0.823	0.62123
0.824	0.61777
0.825	0.61432
0.826	0.60915
0.827	0.60224
0.828	0.59448
0.829	0.58412
0.83	0.57204
0.831	0.55738
0.832	0.54098
0.833	0.52286
0.834	0.50216
0.835	0.48145
0.836	0.45902
0.837	0.43572
0.838	0.41156
0.839	0.38654
0.84	0.36152
0.841	0.3365
0.842	0.31148
0.843	0.28645
0.844	0.2623
0.845	0.239
0.846	0.21657
0.847	0.19586
0.848	0.17515
0.849	0.15703
0.85	0.13978
0.851	0.12511
0.852	0.1113
0.853	0.09922
0.854	0.08887
0.855	0.07938
0.856	0.07161
0.857	0.06471
0.858	0.05781
0.859	0.05263
0.86	0.04745
0.861	0.04228
0.862	0.03883
0.863	0.03451
0.864	0.03192
0.865	0.02847
0.866	0.02588
0.867	0.02416
0.868	0.02157
0.869	0.01984
0.87	0.01812
0.871	0.01639
0.872	0.01553
0.873	0.01381
0.874	0.01294
0.875	0.01208
0.876	0.01122
0.877	0.01035
0.878	0.00949
0.879	0.00949
0.88	0.0085
0.881	0.00796
0.882	0.00745
0.883	0.007
0.884	0.00658
0.885	0.00619
0.886	0.00585
0.887	0.00553
0.888	0.00525
0.889	0.00499
0.89	0.00475
0.891	0.00454
0.892	0.00434
0.893	0.00417
0.894	0.004
0.895	0.00386
0.896	0.00373
0.897	0.0036
0.898	0.00349
0.899	0.00338
0.9	0.00328
0.901	0.00318
0.902	0.00309
0.903	0.003
0.904	0.00292
0.905	0.00284
